40.8788017, 17.1546712, 259
40.8808931, 17.1626541, 260
40.6443274, 17.5177803, 261
40.8855346, 17.2572179, 262
40.8792212, 17.1632224, 263
40.8589491, 17.1699617, 264
40.847995, 17.1230542, 265
40.847995, 17.1230542, 266
40.847995, 17.1230542, 267
40.847995, 17.1230542, 268
40.847995, 17.1230542, 269
40.847995, 17.1230542, 270
40.847995, 17.1230542, 271
40.8544104, 17.1204087, 272
40.9264131, 17.1920904, 273
40.8682786, 17.2829264, 274
40.9381004, 17.302768, 275
40.8503451, 17.1224665, 276
41.0756706, 16.8688549, 277
40.6380585, 17.7417758, 278
40.9618079, 17.1193549, 279
40.9714866, 17.1139237, 280
40.4120146, 17.2044225, 281
40.8930708, 17.1695699, 282
41.057019, 17.0831241, 283
40.9701561, 17.1222475, 284
41.0629733, 17.0903032, 285
41.0629733, 17.0903032, 286
40.8392378, 17.1615081, 287
40.8599086, 17.1787732, 288
40.8366588, 17.3609347, 289
39.9328288, 18.3539405, 290
40.454989, 17.3806311, 291
41.051962, 16.5580215, 292
40.8792212, 17.1632224, 293
40.8544104, 17.1204087, 294
40.3995358, 17.2455344, 295
41.4723679, 14.0049763, 297
40.793902, 17.1258599, 298
40.7989695, 17.1180765, 299
40.793902, 17.1258599, 300
40.8840653, 17.164947, 301
40.8026638, 17.1052257, 302
40.8008104, 17.1077114, 303
40.793902, 17.1258599, 304
40.8492112, 17.1216962, 305
40.9525166, 17.2985559, 306
40.4307818, 17.2444461, 307
40.8534662, 17.1140877, 308
41.140853, 16.8033309, 309
40.8810925, 17.166155, 310
40.4706, 16.9393605, 311
40.8846991, 17.1699357, 312
40.8792212, 17.1632224, 313
40.9697992, 17.1199987, 314
40.8758911, 17.1519632, 315
40.809725, 17.259068, 316
40.3092112, 18.2006024, 317
39.9050569, 18.3686721, 318
39.9421894, 18.2955034, 319
40.8379696, 17.1605158, 320
40.883008, 17.1519513, 321
35.937496, 14.375416, 322
40.8792212, 17.1632224, 323
40.8416943, 17.2489062, 324
40.579258, 17.036121, 325
40.5215298, 17.0613255, 326
40.5790208, 17.0320866, 327
40.5790772, 17.0359662, 328
40.871719, 17.2808033, 329
40.5016428, 16.917393, 330
40.8204006, 17.120089, 331
40.8544104, 17.1204087, 332
40.8815898, 17.1773685, 333
40.8204006, 17.120089, 334
41.1185825, 16.4873255, 335
40.8890509, 16.7361634, 336
40.399041, 17.2458172, 337
40.8155638, 16.9250032, 338
40.8862933, 17.1643589, 339
40.8544104, 17.1204087, 340
40.897549, 17.155346, 341
40.7965133, 17.1205986, 342
39.9353813, 18.3475221, 343
39.9353813, 18.3475221, 344
40.7969404, 17.1207436, 345
40.8862931, 17.1643576, 346
40.9673601, 17.1171189, 347
40.8771325, 17.1655487, 348
40.658316, 17.706466, 349
